Name,Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,close ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
Adani,04-Sep-25,₹ 771.00,₹ 775.25,₹ 757.00,₹ 763.70,₹ 758.35,"₹ 1,090.95",₹ 588.00,514778.00,"₹ 39,33,64,221.15",18150.00
Adani,03-Sep-25,₹ 768.90,₹ 768.90,₹ 760.10,₹ 763.05,₹ 763.70,"₹ 1,090.95",₹ 588.00,565805.00,"₹ 43,20,57,586.20",20243.00
Adani,02-Sep-25,₹ 772.90,₹ 772.95,₹ 761.20,₹ 766.65,₹ 763.05,"₹ 1,090.95",₹ 588.00,567133.00,"₹ 43,51,42,857.35",23215.00
Adani,01-Sep-25,₹ 770.15,₹ 777.60,₹ 763.30,₹ 764.15,₹ 766.65,"₹ 1,090.95",₹ 588.00,891853.00,"₹ 68,45,32,035.90",25441.00
Adani,29-Aug-25,₹ 775.40,₹ 776.40,₹ 759.25,₹ 770.95,₹ 764.15,"₹ 1,090.95",₹ 588.00,1341814.00,"₹ 1,02,81,63,538.20",46077.00
Adani,28-Aug-25,₹ 786.00,₹ 793.00,₹ 767.30,₹ 788.65,₹ 770.95,"₹ 1,090.95",₹ 588.00,891046.00,"₹ 69,27,14,123.60",32739.00
Adani,26-Aug-25,₹ 801.10,₹ 803.45,₹ 787.75,₹ 805.75,₹ 788.65,"₹ 1,090.95",₹ 588.00,501821.00,"₹ 39,76,20,777.85",18386.00
Adani,25-Aug-25,₹ 805.00,₹ 807.85,₹ 795.05,₹ 800.15,₹ 805.75,"₹ 1,090.95",₹ 588.00,718727.00,"₹ 57,68,00,029.10",21355.00
Adani,22-Aug-25,₹ 815.15,₹ 816.00,₹ 795.20,₹ 815.15,₹ 800.15,"₹ 1,115.50",₹ 588.00,537046.00,"₹ 43,22,21,440.20",19716.00
Adani,21-Aug-25,₹ 825.00,₹ 829.20,₹ 812.00,₹ 824.20,₹ 815.15,"₹ 1,115.50",₹ 588.00,558969.00,"₹ 45,81,55,623.70",15269.00
Adani,20-Aug-25,₹ 828.20,₹ 831.65,₹ 822.20,₹ 828.20,₹ 824.20,"₹ 1,115.50",₹ 588.00,381123.00,"₹ 31,47,90,911.45",12990.00
Adani,19-Aug-25,₹ 818.75,₹ 831.90,₹ 813.05,₹ 818.75,₹ 828.20,"₹ 1,115.50",₹ 588.00,967227.00,"₹ 79,70,69,866.75",25430.00
Adani,18-Aug-25,₹ 787.00,₹ 821.65,₹ 783.00,₹ 775.80,₹ 818.75,"₹ 1,115.50",₹ 588.00,1776385.00,"₹ 1,43,79,89,909.60",45707.00
Adani,14-Aug-25,₹ 788.15,₹ 791.90,₹ 774.45,₹ 786.30,₹ 775.80,"₹ 1,138.00",₹ 588.00,6581262.00,"₹ 5,16,84,73,196.90",21883.00
Adani,13-Aug-25,₹ 793.00,₹ 795.65,₹ 782.00,₹ 786.75,₹ 786.30,"₹ 1,138.00",₹ 588.00,536807.00,"₹ 42,37,73,329.35",23488.00
Adani,12-Aug-25,₹ 793.00,₹ 801.15,₹ 784.30,₹ 792.00,₹ 786.75,"₹ 1,138.00",₹ 588.00,658384.00,"₹ 52,23,26,809.25",21732.00
Adani,11-Aug-25,₹ 788.00,₹ 799.95,₹ 785.80,₹ 790.15,₹ 792.00,"₹ 1,138.00",₹ 588.00,950117.00,"₹ 75,26,56,064.30",26428.00
Adani,08-Aug-25,₹ 794.65,₹ 806.35,₹ 786.40,₹ 794.60,₹ 790.15,"₹ 1,231.95",₹ 588.00,7822530.00,"₹ 6,18,18,38,616.25",33663.00
Adani,07-Aug-25,₹ 788.00,₹ 796.20,₹ 769.05,₹ 791.10,₹ 794.60,"₹ 1,231.95",₹ 588.00,2218077.00,"₹ 1,74,05,67,467.45",50410.00
Adani,06-Aug-25,₹ 802.10,₹ 802.15,₹ 779.05,₹ 802.05,₹ 791.10,"₹ 1,231.95",₹ 588.00,15323608.00,"₹ 12,10,94,00,927.65",40140.00
Adani,05-Aug-25,₹ 803.20,₹ 804.70,₹ 782.10,₹ 799.55,₹ 802.05,"₹ 1,231.95",₹ 588.00,1100031.00,"₹ 87,43,49,745.90",30230.00
Adani,04-Aug-25,₹ 796.95,₹ 803.20,₹ 793.05,₹ 793.05,₹ 799.55,"₹ 1,231.95",₹ 588.00,909667.00,"₹ 72,62,18,098.05",27455.00
Adani,01-Aug-25,₹ 810.10,₹ 817.60,₹ 791.10,₹ 808.40,₹ 793.05,"₹ 1,348.00",₹ 588.00,945768.00,"₹ 75,94,24,715.15",33821.00
Adani,31-Jul-25,₹ 812.05,₹ 821.45,₹ 806.55,₹ 823.90,₹ 808.40,"₹ 1,348.00",₹ 588.00,1026102.00,"₹ 83,30,78,084.85",29727.00
Adani,30-Jul-25,₹ 834.00,₹ 834.00,₹ 821.65,₹ 826.95,₹ 823.90,"₹ 1,348.00",₹ 588.00,438934.00,"₹ 36,34,13,357.70",15978.00
Adani,29-Jul-25,₹ 819.00,₹ 830.55,₹ 800.35,₹ 815.95,₹ 826.95,"₹ 1,348.00",₹ 588.00,1171033.00,"₹ 95,37,69,163.50",37995.00
Adani,28-Jul-25,₹ 819.70,₹ 827.80,₹ 813.00,₹ 817.15,₹ 815.95,"₹ 1,348.00",₹ 588.00,831296.00,"₹ 68,21,33,891.30",37004.00
Adani,25-Jul-25,₹ 853.35,₹ 856.70,₹ 812.15,₹ 849.05,₹ 817.15,"₹ 1,348.00",₹ 588.00,1813942.00,"₹ 1,50,62,21,497.90",59071.00
Adani,24-Jul-25,₹ 868.00,₹ 868.00,₹ 844.05,₹ 863.10,₹ 849.05,"₹ 1,348.00",₹ 588.00,2179235.00,"₹ 1,85,45,32,250.85",48986.00
Adani,23-Jul-25,₹ 871.70,₹ 874.10,₹ 861.50,₹ 867.20,₹ 863.10,"₹ 1,348.00",₹ 588.00,724832.00,"₹ 62,77,67,936.65",19685.00
Adani,22-Jul-25,₹ 876.00,₹ 879.80,₹ 864.20,₹ 871.65,₹ 867.20,"₹ 1,348.00",₹ 588.00,650289.00,"₹ 56,59,12,482.85",15681.00
Adani,21-Jul-25,₹ 870.95,₹ 881.00,₹ 862.10,₹ 869.35,₹ 871.65,"₹ 1,348.00",₹ 588.00,833172.00,"₹ 72,78,70,050.30",19525.00
Adani,18-Jul-25,₹ 876.90,₹ 882.95,₹ 867.00,₹ 873.35,₹ 869.35,"₹ 1,348.00",₹ 588.00,1444579.00,"₹ 1,26,11,41,657.40",27939.00
Adani,17-Jul-25,₹ 879.95,₹ 884.00,₹ 872.00,₹ 876.60,₹ 873.35,"₹ 1,348.00",₹ 588.00,614709.00,"₹ 53,92,89,477.75",17286.00
Adani,16-Jul-25,₹ 880.50,₹ 886.85,₹ 875.05,₹ 879.75,₹ 876.60,"₹ 1,348.00",₹ 588.00,593638.00,"₹ 52,22,47,594.30",15566.00
Adani,15-Jul-25,₹ 881.00,₹ 887.80,₹ 873.30,₹ 880.50,₹ 879.75,"₹ 1,348.00",₹ 588.00,767520.00,"₹ 67,44,97,069.25",20129.00
Adani,14-Jul-25,₹ 876.80,₹ 886.55,₹ 867.30,₹ 874.05,₹ 880.50,"₹ 1,348.00",₹ 588.00,857740.00,"₹ 75,32,46,025.95",23491.00
Adani,11-Jul-25,₹ 894.00,₹ 895.55,₹ 869.10,₹ 891.05,₹ 874.05,"₹ 1,348.00",₹ 588.00,989521.00,"₹ 87,11,74,063.85",23206.00
Adani,10-Jul-25,₹ 893.90,₹ 907.70,₹ 887.00,₹ 890.15,₹ 891.05,"₹ 1,348.00",₹ 588.00,1367248.00,"₹ 1,22,49,76,088.65",33294.00
Adani,09-Jul-25,₹ 886.70,₹ 904.50,₹ 885.55,₹ 881.25,₹ 890.15,"₹ 1,348.00",₹ 588.00,3094384.00,"₹ 2,76,19,20,296.85",50275.00
Adani,08-Jul-25,₹ 886.00,₹ 892.50,₹ 876.00,₹ 883.35,₹ 881.25,"₹ 1,348.00",₹ 588.00,2733928.00,"₹ 2,41,04,14,610.10",45180.00
Adani,07-Jul-25,₹ 876.00,₹ 887.55,₹ 871.05,₹ 877.20,₹ 883.35,"₹ 1,348.00",₹ 588.00,3740997.00,"₹ 3,29,40,70,749.95",55093.00
Adani,04-Jul-25,₹ 875.80,₹ 884.00,₹ 867.15,₹ 875.25,₹ 877.20,"₹ 1,348.00",₹ 588.00,4081958.00,"₹ 3,57,05,04,700.95",59813.00
Adani,03-Jul-25,₹ 878.85,₹ 882.15,₹ 867.55,₹ 878.80,₹ 875.25,"₹ 1,348.00",₹ 588.00,3905266.00,"₹ 3,40,75,32,101.90",48591.00
Adani,02-Jul-25,₹ 876.00,₹ 888.85,₹ 869.40,₹ 872.40,₹ 878.80,"₹ 1,348.00",₹ 588.00,2946152.00,"₹ 2,58,63,14,971.95",54919.00
Adani,01-Jul-25,₹ 884.00,₹ 892.30,₹ 871.00,₹ 881.75,₹ 872.40,"₹ 1,348.00",₹ 588.00,1874380.00,"₹ 1,64,23,34,394.95",39090.00
Adani,30-Jun-25,₹ 886.00,₹ 887.45,₹ 874.70,₹ 883.70,₹ 881.75,"₹ 1,348.00",₹ 588.00,1673237.00,"₹ 1,47,28,79,976.85",45219.00
Adani,27-Jun-25,₹ 865.00,₹ 900.85,₹ 863.00,₹ 864.75,₹ 883.70,"₹ 1,348.00",₹ 588.00,3118143.00,"₹ 2,77,18,02,076.50",76086.00
Adani,26-Jun-25,₹ 854.25,₹ 866.50,₹ 851.00,₹ 850.20,₹ 864.75,"₹ 1,348.00",₹ 588.00,2717149.00,"₹ 2,33,17,23,912.75",49949.00
Adani,25-Jun-25,₹ 856.35,₹ 863.70,₹ 847.05,₹ 851.85,₹ 850.20,"₹ 1,348.00",₹ 588.00,2316935.00,"₹ 1,97,24,10,637.05",42832.00
Adani,24-Jun-25,₹ 852.00,₹ 866.60,₹ 848.00,₹ 837.20,₹ 851.85,"₹ 1,348.00",₹ 588.00,1922183.00,"₹ 1,64,64,95,380.60",45575.00
Adani,23-Jun-25,₹ 817.95,₹ 842.55,₹ 817.80,₹ 828.10,₹ 837.20,"₹ 1,348.00",₹ 588.00,1079104.00,"₹ 90,10,62,642.45",28146.00
Adani,20-Jun-25,₹ 826.00,₹ 840.90,₹ 823.35,₹ 823.60,₹ 828.10,"₹ 1,348.00",₹ 588.00,6345674.00,"₹ 5,25,94,56,880.15",75053.00
Adani,19-Jun-25,₹ 845.00,₹ 849.05,₹ 818.00,₹ 846.45,₹ 823.60,"₹ 1,348.00",₹ 588.00,1666745.00,"₹ 1,38,33,60,035.15",38747.00
Adani,18-Jun-25,₹ 848.95,₹ 858.55,₹ 834.60,₹ 848.85,₹ 846.45,"₹ 1,348.00",₹ 588.00,1943400.00,"₹ 1,64,11,81,323.45",30436.00
Adani,17-Jun-25,₹ 866.00,₹ 867.35,₹ 846.05,₹ 865.70,₹ 848.85,"₹ 1,348.00",₹ 588.00,1247192.00,"₹ 1,06,44,18,071.30",30485.00
Adani,16-Jun-25,₹ 861.00,₹ 871.00,₹ 849.45,₹ 861.00,₹ 865.70,"₹ 1,348.00",₹ 588.00,2424281.00,"₹ 2,09,25,90,170.85",41334.00
Adani,13-Jun-25,₹ 860.00,₹ 871.75,₹ 851.70,₹ 876.95,₹ 861.00,"₹ 1,348.00",₹ 588.00,4262332.00,"₹ 3,67,28,66,308.00",68241.00
Adani,12-Jun-25,₹ 908.40,₹ 909.95,₹ 868.05,₹ 904.50,₹ 876.95,"₹ 1,348.00",₹ 588.00,3852260.00,"₹ 3,44,46,74,168.65",63755.00
Adani,11-Jun-25,₹ 919.85,₹ 924.35,₹ 895.00,₹ 915.50,₹ 904.50,"₹ 1,348.00",₹ 588.00,5473555.00,"₹ 4,97,87,96,703.30",67801.00
Adani,10-Jun-25,₹ 907.15,₹ 921.00,₹ 896.45,₹ 901.40,₹ 915.50,"₹ 1,348.00",₹ 588.00,8134942.00,"₹ 7,40,58,13,845.80",95612.00
Adani,09-Jun-25,₹ 888.50,₹ 908.40,₹ 876.00,₹ 884.10,₹ 901.40,"₹ 1,348.00",₹ 588.00,6802393.00,"₹ 6,11,92,00,367.80",88317.00
Adani,06-Jun-25,₹ 875.65,₹ 892.50,₹ 872.45,₹ 872.20,₹ 884.10,"₹ 1,348.00",₹ 588.00,6679702.00,"₹ 5,90,98,83,013.90",92628.00
Adani,05-Jun-25,₹ 869.95,₹ 883.00,₹ 864.05,₹ 866.00,₹ 872.20,"₹ 1,348.00",₹ 588.00,5723306.00,"₹ 4,99,59,40,545.50",86177.00
Adani,04-Jun-25,₹ 860.50,₹ 873.50,₹ 851.55,₹ 856.55,₹ 866.00,"₹ 1,348.00",₹ 588.00,5947467.00,"₹ 5,13,92,69,654.55",85304.00
Adani,03-Jun-25,₹ 876.55,₹ 877.75,₹ 854.00,₹ 874.85,₹ 856.55,"₹ 1,348.00",₹ 588.00,5811649.00,"₹ 4,99,38,73,386.40",101456.00
Adani,02-Jun-25,₹ 874.80,₹ 888.20,₹ 872.05,₹ 867.20,₹ 874.85,"₹ 1,348.00",₹ 588.00,1911879.00,"₹ 1,67,76,95,495.80",44466.00
Adani,30-May-25,₹ 881.05,₹ 889.45,₹ 862.00,₹ 880.95,₹ 867.20,"₹ 1,348.00",₹ 588.00,1258500.00,"₹ 1,09,50,93,702.10",36697.00
Adani,29-May-25,₹ 877.70,₹ 898.20,₹ 869.40,₹ 869.00,₹ 880.95,"₹ 1,348.00",₹ 588.00,2045238.00,"₹ 1,80,69,77,645.10",66332.00
Adani,28-May-25,₹ 881.80,₹ 890.85,₹ 865.75,₹ 879.15,₹ 869.00,"₹ 1,348.00",₹ 588.00,990253.00,"₹ 87,10,06,598.70",28147.00
Adani,27-May-25,₹ 880.00,₹ 890.40,₹ 874.25,₹ 878.70,₹ 879.15,"₹ 1,348.00",₹ 588.00,1772369.00,"₹ 1,56,04,23,374.80",36707.00
Adani,26-May-25,₹ 877.95,₹ 891.00,₹ 875.90,₹ 876.55,₹ 878.70,"₹ 1,348.00",₹ 588.00,966027.00,"₹ 85,30,18,396.80",27184.00
Adani,23-May-25,₹ 884.50,₹ 884.50,₹ 871.10,₹ 879.00,₹ 876.55,"₹ 1,348.00",₹ 588.00,816889.00,"₹ 71,72,82,173.10",24404.00
Adani,22-May-25,₹ 869.00,₹ 886.40,₹ 864.35,₹ 872.15,₹ 879.00,"₹ 1,348.00",₹ 588.00,1121955.00,"₹ 98,26,41,540.20",44530.00
Adani,21-May-25,₹ 869.90,₹ 881.00,₹ 860.50,₹ 869.75,₹ 872.15,"₹ 1,348.00",₹ 588.00,1239047.00,"₹ 1,07,94,09,254.00",39748.00
Adani,20-May-25,₹ 894.45,₹ 897.55,₹ 866.55,₹ 888.90,₹ 869.75,"₹ 1,348.00",₹ 588.00,1301836.00,"₹ 1,14,70,97,291.85",41364.00
Adani,19-May-25,₹ 920.00,₹ 920.80,₹ 886.00,₹ 915.05,₹ 888.90,"₹ 1,348.00",₹ 588.00,2120510.00,"₹ 1,90,24,81,629.10",48912.00
Adani,16-May-25,₹ 912.10,₹ 934.75,₹ 908.05,₹ 910.80,₹ 915.05,"₹ 1,348.00",₹ 588.00,2288025.00,"₹ 2,10,77,93,472.05",51755.00
Adani,15-May-25,₹ 894.95,₹ 913.55,₹ 884.05,₹ 890.80,₹ 910.80,"₹ 1,348.00",₹ 588.00,1755815.00,"₹ 1,57,95,58,684.00",41612.00
Adani,14-May-25,₹ 903.95,₹ 903.95,₹ 886.00,₹ 904.20,₹ 890.80,"₹ 1,348.00",₹ 588.00,1929234.00,"₹ 1,71,94,69,066.80",52886.00
Adani,13-May-25,₹ 890.00,₹ 908.90,₹ 885.25,₹ 894.30,₹ 904.20,"₹ 1,348.00",₹ 588.00,2246532.00,"₹ 2,01,80,62,216.65",60768.00
Adani,12-May-25,₹ 860.00,₹ 897.65,₹ 851.05,₹ 827.10,₹ 894.30,"₹ 1,348.00",₹ 588.00,3286835.00,"₹ 2,90,43,41,634.55",73681.00
Adani,09-May-25,₹ 811.00,₹ 834.60,₹ 806.10,₹ 839.00,₹ 827.10,"₹ 1,348.00",₹ 588.00,2639860.00,"₹ 2,15,85,09,404.15",63473.00
Adani,08-May-25,₹ 880.05,₹ 886.70,₹ 826.30,₹ 871.60,₹ 839.00,"₹ 1,348.00",₹ 588.00,3262818.00,"₹ 2,80,86,48,292.70",77994.00
Adani,07-May-25,₹ 878.00,₹ 907.00,₹ 865.10,₹ 907.40,₹ 871.60,"₹ 1,348.00",₹ 588.00,5712060.00,"₹ 5,03,77,12,090.20",101402.00
Adani,06-May-25,₹ 939.00,₹ 941.50,₹ 901.10,₹ 937.20,₹ 907.40,"₹ 1,348.00",₹ 588.00,2569364.00,"₹ 2,35,26,66,529.65",57157.00
Adani,05-May-25,₹ 911.00,₹ 980.85,₹ 909.95,₹ 907.15,₹ 937.20,"₹ 1,348.00",₹ 588.00,5711254.00,"₹ 5,44,19,66,771.35",115936.00
Adani,02-May-25,₹ 900.05,₹ 929.85,₹ 900.05,₹ 899.65,₹ 907.15,"₹ 1,348.00",₹ 588.00,2065515.00,"₹ 1,88,90,52,049.40",56529.00
Adani,30-Apr-25,₹ 919.70,₹ 919.70,₹ 892.00,₹ 917.65,₹ 899.65,"₹ 1,348.00",₹ 588.00,1191673.00,"₹ 1,08,27,06,371.60",35696.00
Adani,29-Apr-25,₹ 929.90,₹ 939.85,₹ 912.05,₹ 925.30,₹ 917.65,"₹ 1,348.00",₹ 588.00,1466481.00,"₹ 1,35,14,81,933.55",43538.00
Adani,28-Apr-25,₹ 914.00,₹ 941.60,₹ 904.00,₹ 914.35,₹ 925.30,"₹ 1,348.00",₹ 588.00,2404027.00,"₹ 2,22,35,30,819.00",62771.00
Adani,25-Apr-25,₹ 978.00,₹ 981.00,₹ 905.90,₹ 961.70,₹ 914.35,"₹ 1,348.00",₹ 588.00,5736784.00,"₹ 5,38,27,82,202.35",139303.00
Adani,24-Apr-25,₹ 940.00,₹ 971.70,₹ 935.00,₹ 938.80,₹ 961.70,"₹ 1,348.00",₹ 588.00,3695638.00,"₹ 3,52,65,07,712.50",87713.00
Adani,23-Apr-25,₹ 935.70,₹ 942.15,₹ 901.60,₹ 929.60,₹ 938.80,"₹ 1,348.00",₹ 588.00,2500136.00,"₹ 2,31,06,85,487.00",54538.00
Adani,22-Apr-25,₹ 941.90,₹ 942.75,₹ 926.00,₹ 937.50,₹ 929.60,"₹ 1,348.00",₹ 588.00,1654173.00,"₹ 1,54,52,36,168.75",41667.00
Adani,21-Apr-25,₹ 924.00,₹ 949.00,₹ 915.45,₹ 914.15,₹ 937.50,"₹ 1,348.00",₹ 588.00,2153406.00,"₹ 2,01,60,40,192.25",55270.00
Adani,17-Apr-25,₹ 896.05,₹ 937.00,₹ 891.65,₹ 895.15,₹ 914.15,"₹ 1,348.00",₹ 588.00,3849304.00,"₹ 3,54,31,03,932.00",87085.00
Adani,16-Apr-25,₹ 884.90,₹ 903.00,₹ 881.05,₹ 887.40,₹ 895.15,"₹ 1,348.00",₹ 588.00,2669664.00,"₹ 2,38,92,68,261.30",46276.00
Adani,15-Apr-25,₹ 855.65,₹ 889.60,₹ 851.45,₹ 844.80,₹ 887.40,"₹ 1,348.00",₹ 588.00,2537147.00,"₹ 2,22,22,08,489.10",57096.00
Adani,11-Apr-25,₹ 860.70,₹ 863.35,₹ 833.75,₹ 837.40,₹ 844.80,"₹ 1,348.00",₹ 588.00,1878535.00,"₹ 1,58,49,35,998.95",44700.00
Adani,09-Apr-25,₹ 835.35,₹ 845.00,₹ 827.60,₹ 841.15,₹ 837.40,"₹ 1,348.00",₹ 588.00,1026681.00,"₹ 85,93,83,662.15",29068.00
Adani,08-Apr-25,₹ 835.00,₹ 847.85,₹ 826.85,₹ 815.05,₹ 841.15,"₹ 1,348.00",₹ 588.00,1707784.00,"₹ 1,43,29,67,239.95",50129.00
Adani,07-Apr-25,₹ 780.50,₹ 822.20,₹ 780.50,₹ 859.40,₹ 815.05,"₹ 1,348.00",₹ 588.00,2669587.00,"₹ 2,14,72,12,823.15",80268.00
Adani,04-Apr-25,₹ 881.10,₹ 884.70,₹ 852.10,₹ 884.35,₹ 859.40,"₹ 1,348.00",₹ 588.00,1475762.00,"₹ 1,27,85,23,170.75",50105.00
Adani,03-Apr-25,₹ 855.00,₹ 901.00,₹ 855.00,₹ 867.90,₹ 884.35,"₹ 1,348.00",₹ 588.00,2165750.00,"₹ 1,91,84,78,085.80",65568.00
Adani,02-Apr-25,₹ 864.70,₹ 871.00,₹ 839.30,₹ 866.35,₹ 867.90,"₹ 1,348.00",₹ 588.00,1554834.00,"₹ 1,33,13,84,444.60",43275.00
Adani,01-Apr-25,₹ 857.40,₹ 884.90,₹ 856.10,₹ 872.00,₹ 866.35,"₹ 1,348.00",₹ 588.00,1899810.00,"₹ 1,65,50,12,995.20",71728.00
Adani,28-Mar-25,₹ 872.85,₹ 894.90,₹ 864.00,₹ 872.85,₹ 872.00,"₹ 1,348.00",₹ 588.00,3727492.00,"₹ 3,27,53,61,121.70",103926.00
Adani,27-Mar-25,₹ 803.00,₹ 882.45,₹ 796.05,₹ 803.00,₹ 872.85,"₹ 1,348.00",₹ 588.00,8208182.00,"₹ 6,98,34,85,430.40",171217.00
Adani,26-Mar-25,₹ 817.05,₹ 832.60,₹ 800.50,₹ 816.55,₹ 803.00,"₹ 1,348.00",₹ 588.00,2042407.00,"₹ 1,66,59,54,058.40",46572.00
Adani,25-Mar-25,₹ 822.00,₹ 838.90,₹ 812.35,₹ 820.25,₹ 816.55,"₹ 1,348.00",₹ 588.00,2713855.00,"₹ 2,24,01,84,451.40",62271.00
Adani,24-Mar-25,₹ 838.75,₹ 844.70,₹ 817.55,₹ 831.70,₹ 820.25,"₹ 1,348.00",₹ 588.00,1808999.00,"₹ 1,49,76,82,457.80",55509.00
Adani,21-Mar-25,₹ 815.00,₹ 846.95,₹ 811.85,₹ 815.10,₹ 831.70,"₹ 1,348.00",₹ 588.00,2711820.00,"₹ 2,25,72,28,318.80",61915.00
Adani,20-Mar-25,₹ 820.00,₹ 823.00,₹ 800.90,₹ 813.90,₹ 815.10,"₹ 1,348.00",₹ 588.00,1286932.00,"₹ 1,04,50,75,772.45",34887.00
Adani,19-Mar-25,₹ 801.10,₹ 820.65,₹ 799.15,₹ 798.55,₹ 813.90,"₹ 1,348.00",₹ 588.00,1417575.00,"₹ 1,15,01,79,895.75",48820.00
Adani,18-Mar-25,₹ 800.70,₹ 807.80,₹ 786.30,₹ 795.05,₹ 798.55,"₹ 1,348.00",₹ 588.00,1344527.00,"₹ 1,07,39,43,836.20",37811.00
Adani,17-Mar-25,₹ 779.80,₹ 801.15,₹ 776.80,₹ 783.20,₹ 795.05,"₹ 1,348.00",₹ 588.00,1850753.00,"₹ 1,46,94,06,061.65",52306.00
Adani,13-Mar-25,₹ 783.80,₹ 795.95,₹ 776.85,₹ 781.75,₹ 783.20,"₹ 1,348.00",₹ 588.00,2201144.00,"₹ 1,73,37,28,760.40",62732.00
Adani,12-Mar-25,₹ 765.00,₹ 784.90,₹ 744.05,₹ 761.05,₹ 781.75,"₹ 1,348.00",₹ 588.00,2734197.00,"₹ 2,10,20,13,750.05",55808.00
Adani,11-Mar-25,₹ 745.00,₹ 768.00,₹ 742.00,₹ 759.10,₹ 761.05,"₹ 1,348.00",₹ 588.00,2785862.00,"₹ 2,11,23,15,957.65",66551.00
Adani,10-Mar-25,₹ 747.00,₹ 790.00,₹ 738.00,₹ 747.60,₹ 759.10,"₹ 1,348.00",₹ 588.00,6861685.00,"₹ 5,30,35,73,422.85",136878.00
Adani,07-Mar-25,₹ 730.00,₹ 753.90,₹ 724.00,₹ 733.25,₹ 747.60,"₹ 1,348.00",₹ 588.00,2622387.00,"₹ 1,93,95,32,717.05",63627.00
Adani,06-Mar-25,₹ 719.00,₹ 746.60,₹ 707.60,₹ 709.45,₹ 733.25,"₹ 1,348.00",₹ 588.00,4897354.00,"₹ 3,57,83,02,739.00",121378.00
Adani,05-Mar-25,₹ 647.00,₹ 731.50,₹ 646.00,₹ 646.65,₹ 709.45,"₹ 1,348.00",₹ 588.00,6265335.00,"₹ 4,36,24,09,974.05",135993.00
Adani,04-Mar-25,₹ 649.45,₹ 660.60,₹ 641.15,₹ 654.05,₹ 646.65,"₹ 1,348.00",₹ 588.00,1074477.00,"₹ 69,99,13,647.65",32851.00
Adani,03-Mar-25,₹ 652.55,₹ 664.05,₹ 639.45,₹ 650.90,₹ 654.05,"₹ 1,348.00",₹ 588.00,1160382.00,"₹ 75,46,16,952.60",50106.00
Adani,28-Feb-25,₹ 661.70,₹ 673.35,₹ 648.05,₹ 661.70,₹ 650.90,"₹ 1,348.00",₹ 588.00,1766312.00,"₹ 1,16,36,98,307.35",66056.00
Adani,27-Feb-25,₹ 673.50,₹ 678.45,₹ 660.00,₹ 669.70,₹ 661.70,"₹ 1,348.00",₹ 588.00,1109229.00,"₹ 74,00,01,155.10",37836.00
Adani,25-Feb-25,₹ 672.30,₹ 686.35,₹ 665.70,₹ 669.60,₹ 669.70,"₹ 1,348.00",₹ 588.00,1654419.00,"₹ 1,11,68,36,408.15",51169.00
Adani,24-Feb-25,₹ 670.00,₹ 680.70,₹ 656.65,₹ 670.95,₹ 669.60,"₹ 1,348.00",₹ 588.00,1237728.00,"₹ 82,80,59,874.25",36824.00
Adani,21-Feb-25,₹ 680.95,₹ 695.70,₹ 667.20,₹ 678.00,₹ 670.95,"₹ 1,348.00",₹ 588.00,1211108.00,"₹ 82,58,64,645.90",44933.00
Adani,20-Feb-25,₹ 669.90,₹ 686.50,₹ 662.35,₹ 670.65,₹ 678.00,"₹ 1,348.00",₹ 588.00,1271876.00,"₹ 86,10,32,351.95",45545.00
Adani,19-Feb-25,₹ 667.10,₹ 681.90,₹ 660.00,₹ 677.15,₹ 670.65,"₹ 1,348.00",₹ 588.00,1883969.00,"₹ 1,26,77,73,954.40",63359.00
Adani,18-Feb-25,₹ 706.80,₹ 706.80,₹ 668.00,₹ 702.00,₹ 677.15,"₹ 1,348.00",₹ 588.00,2968321.00,"₹ 2,01,24,12,051.00",98552.00
Adani,17-Feb-25,₹ 703.85,₹ 708.75,₹ 677.40,₹ 708.40,₹ 702.00,"₹ 1,348.00",₹ 588.00,2394243.00,"₹ 1,66,09,64,070.25",121442.00
Adani,14-Feb-25,₹ 747.45,₹ 751.10,₹ 696.75,₹ 744.00,₹ 708.40,"₹ 1,348.00",₹ 588.00,1779389.00,"₹ 1,27,53,57,645.30",76883.00
Adani,13-Feb-25,₹ 760.20,₹ 777.80,₹ 740.00,₹ 756.80,₹ 744.00,"₹ 1,348.00",₹ 588.00,1310157.00,"₹ 99,54,66,843.05",47504.00
Adani,12-Feb-25,₹ 738.00,₹ 760.00,₹ 728.65,₹ 732.05,₹ 756.80,"₹ 1,348.00",₹ 588.00,3137758.00,"₹ 2,34,67,50,620.45",102311.00
Adani,11-Feb-25,₹ 741.80,₹ 763.60,₹ 725.20,₹ 741.70,₹ 732.05,"₹ 1,348.00",₹ 588.00,1530185.00,"₹ 1,13,82,40,909.10",61155.00
Adani,10-Feb-25,₹ 776.90,₹ 777.00,₹ 738.05,₹ 773.40,₹ 741.70,"₹ 1,348.00",₹ 588.00,1132859.00,"₹ 84,86,03,340.75",43657.00
Adani,07-Feb-25,₹ 773.95,₹ 782.90,₹ 759.20,₹ 773.15,₹ 773.40,"₹ 1,348.00",₹ 588.00,771037.00,"₹ 59,40,13,213.10",36822.00
Adani,06-Feb-25,₹ 780.90,₹ 788.20,₹ 767.15,₹ 775.50,₹ 773.15,"₹ 1,348.00",₹ 588.00,1009247.00,"₹ 78,46,78,896.20",44349.00
