Name,Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,close ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
Eicher Motor,17-Jul-25,"5,668.00","5,683.00","5,628.00","5,626.50","5,650.00","5,906.50","4,508.75","3,91,603","2,21,18,16,522.00","35,069"
Eicher Motor,16-Jul-25,"5,600.00","5,633.50","5,540.00","5,591.00","5,626.50","5,906.50","4,508.75","2,26,544","1,26,78,57,753.50","26,443"
Eicher Motor,15-Jul-25,"5,590.00","5,642.50","5,568.50","5,540.50","5,591.00","5,906.50","4,508.75","7,15,066","4,00,24,63,291.00","54,293"
Eicher Motor,14-Jul-25,"5,606.50","5,615.50","5,520.50","5,612.50","5,540.50","5,906.50","4,508.75","5,03,684","2,79,12,92,671.00","55,178"
Eicher Motor,11-Jul-25,"5,632.00","5,683.50","5,589.00","5,652.00","5,612.50","5,906.50","4,508.75","5,22,930","2,94,13,10,302.00","37,443"
Eicher Motor,10-Jul-25,"5,692.00","5,705.00","5,635.00","5,695.00","5,652.00","5,906.50","4,508.75","1,89,074","1,07,06,32,542.50","24,052"
Eicher Motor,09-Jul-25,"5,671.00","5,718.50","5,669.50","5,679.50","5,695.00","5,906.50","4,508.75","1,77,978","1,01,32,85,744.00","23,413"
Eicher Motor,08-Jul-25,"5,705.00","5,705.00","5,648.50","5,682.50","5,679.50","5,906.50","4,508.75","1,80,630","1,02,41,86,555.50","28,345"
Eicher Motor,07-Jul-25,"5,630.00","5,700.00","5,625.00","5,629.00","5,682.50","5,906.50","4,508.75","2,27,078","1,28,97,52,270.00","35,672"
Eicher Motor,04-Jul-25,"5,715.50","5,715.50","5,620.00","5,716.00","5,629.00","5,906.50","4,508.75","1,85,006","1,04,47,10,903.50","27,114"
Eicher Motor,03-Jul-25,"5,710.00","5,774.50","5,700.00","5,722.50","5,716.00","5,906.50","4,508.75","3,35,537","1,92,42,63,339.00","36,958"
Eicher Motor,02-Jul-25,"5,687.00","5,745.00","5,687.00","5,715.50","5,722.50","5,906.50","4,508.75","2,99,925","1,71,74,49,624.00","29,717"
Eicher Motor,01-Jul-25,"5,656.50","5,749.00","5,632.50","5,656.50","5,715.50","5,906.50","4,508.75","5,34,027","3,04,07,39,118.50","77,456"
Eicher Motor,30-Jun-25,"5,660.00","5,683.50","5,613.00","5,660.00","5,656.50","5,906.50","4,508.75","3,40,049","1,92,03,67,587.00","49,539"
Eicher Motor,27-Jun-25,"5,615.00","5,685.00","5,595.00","5,611.50","5,660.00","5,906.50","4,508.75","4,13,724","2,33,97,32,922.00","45,398"
Eicher Motor,26-Jun-25,"5,576.50","5,622.50","5,512.00","5,576.00","5,611.50","5,906.50","4,508.75","7,88,150","4,38,81,10,050.50","69,602"
Eicher Motor,25-Jun-25,"5,632.00","5,652.50","5,567.50","5,629.00","5,576.00","5,906.50","4,508.75","4,49,222","2,51,31,71,330.00","50,239"
Eicher Motor,24-Jun-25,"5,589.00","5,639.50","5,560.00","5,552.50","5,629.00","5,906.50","4,508.75","5,79,369","3,25,52,73,993.00","49,067"
Eicher Motor,23-Jun-25,"5,495.00","5,560.00","5,479.50","5,525.00","5,552.50","5,906.50","4,508.75","2,47,519","1,36,75,82,041.50","32,800"
Eicher Motor,20-Jun-25,"5,530.00","5,542.00","5,495.00","5,493.50","5,525.00","5,906.50","4,508.75","7,76,879","4,28,68,93,003.00","53,725"
Eicher Motor,19-Jun-25,"5,410.00","5,506.50","5,405.00","5,393.00","5,493.50","5,906.50","4,508.75","9,23,400","5,05,87,45,930.00","80,537"
Eicher Motor,18-Jun-25,"5,334.00","5,463.00","5,307.50","5,341.00","5,393.00","5,906.50","4,508.75","7,74,670","4,19,53,87,934.50","60,126"
Eicher Motor,17-Jun-25,"5,381.00","5,391.00","5,311.00","5,365.00","5,341.00","5,906.50","4,508.75","7,10,729","3,79,47,69,797.00","53,099"
Eicher Motor,16-Jun-25,"5,305.00","5,381.50","5,305.00","5,319.00","5,365.00","5,906.50","4,508.75","2,94,926","1,58,02,60,313.50","25,549"
Eicher Motor,13-Jun-25,"5,280.00","5,333.50","5,219.50","5,315.50","5,319.00","5,906.50","4,508.75","4,14,671","2,18,88,67,378.00","42,748"
Eicher Motor,12-Jun-25,"5,351.00","5,375.00","5,302.00","5,352.00","5,315.50","5,906.50","4,508.75","3,37,217","1,79,98,03,413.50","33,291"
Eicher Motor,11-Jun-25,"5,370.00","5,434.50","5,342.50","5,377.50","5,352.00","5,906.50","4,508.75","3,66,787","1,97,37,27,227.50","30,369"
Eicher Motor,10-Jun-25,"5,426.00","5,426.00","5,370.50","5,391.00","5,377.50","5,906.50","4,508.75","3,30,659","1,78,62,36,446.00","29,507"
Eicher Motor,09-Jun-25,"5,422.00","5,444.00","5,377.50","5,394.00","5,391.00","5,906.50","4,508.75","2,70,949","1,46,28,22,691.00","35,086"
Eicher Motor,06-Jun-25,"5,290.50","5,405.00","5,261.50","5,308.50","5,394.00","5,906.50","4,253.85","5,38,092","2,88,22,14,777.00","35,768"
Eicher Motor,05-Jun-25,"5,331.50","5,338.00","5,284.00","5,319.50","5,308.50","5,906.50","4,253.85","4,59,910","2,44,33,32,513.50","42,372"
Eicher Motor,04-Jun-25,"5,340.00","5,385.50","5,296.50","5,354.00","5,319.50","5,906.50","4,253.85","3,21,913","1,71,63,70,679.00","29,585"
Eicher Motor,03-Jun-25,"5,414.00","5,414.00","5,296.00","5,361.00","5,354.00","5,906.50","4,253.85","4,79,572","2,56,28,74,610.00","50,431"
Eicher Motor,02-Jun-25,"5,340.00","5,385.00","5,316.50","5,333.50","5,361.00","5,906.50","4,253.85","4,75,698","2,54,65,93,593.50","46,385"
Eicher Motor,30-May-25,"5,378.00","5,403.00","5,319.50","5,379.00","5,333.50","5,906.50","4,253.85","9,15,804","4,89,14,53,357.00","45,261"
Eicher Motor,29-May-25,"5,328.50","5,396.50","5,287.00","5,326.50","5,379.00","5,906.50","4,253.85","7,04,795","3,76,30,24,490.00","62,260"
Eicher Motor,28-May-25,"5,405.00","5,409.50","5,314.00","5,389.50","5,326.50","5,906.50","4,253.85","3,80,066","2,03,57,88,941.00","38,173"
Eicher Motor,27-May-25,"5,420.00","5,445.00","5,376.00","5,427.50","5,389.50","5,906.50","4,253.85","4,52,769","2,44,54,71,132.00","37,010"
Eicher Motor,26-May-25,"5,403.00","5,473.00","5,400.50","5,400.00","5,427.50","5,906.50","4,253.85","3,37,099","1,83,39,00,134.50","33,503"
Eicher Motor,23-May-25,"5,390.00","5,437.50","5,376.00","5,387.00","5,400.00","5,906.50","4,253.85","2,82,287","1,52,66,80,570.50","32,913"
Eicher Motor,22-May-25,"5,382.00","5,410.00","5,320.00","5,409.00","5,387.00","5,906.50","4,253.85","4,61,736","2,47,56,25,468.50","76,138"
Eicher Motor,21-May-25,"5,410.00","5,477.50","5,385.00","5,387.50","5,409.00","5,906.50","4,253.85","3,00,888","1,63,18,99,312.00","38,013"
Eicher Motor,20-May-25,"5,550.00","5,557.50","5,380.00","5,530.00","5,387.50","5,906.50","4,253.85","4,02,780","2,18,94,87,870.50","45,586"
Eicher Motor,19-May-25,"5,510.00","5,628.00","5,509.50","5,509.50","5,530.00","5,906.50","4,253.85","6,54,074","3,64,85,76,594.50","60,514"
Eicher Motor,16-May-25,"5,504.00","5,585.50","5,491.00","5,466.00","5,509.50","5,906.50","4,253.85","6,38,327","3,53,51,29,664.00","59,243"
Eicher Motor,15-May-25,"5,500.00","5,548.00","5,360.00","5,446.50","5,466.00","5,906.50","4,253.85","19,30,277","10,53,32,43,960.50","1,68,706"
Eicher Motor,14-May-25,"5,430.00","5,477.50","5,360.00","5,419.00","5,446.50","5,906.50","4,253.85","3,15,866","1,71,66,70,532.00","39,786"
Eicher Motor,13-May-25,"5,506.50","5,553.50","5,392.50","5,520.00","5,419.00","5,906.50","4,253.85","4,16,275","2,26,60,29,794.50","44,047"
Eicher Motor,12-May-25,"5,505.00","5,541.00","5,414.00","5,324.00","5,520.00","5,906.50","4,253.85","3,27,631","1,80,15,22,776.00","37,927"
Eicher Motor,09-May-25,"5,295.00","5,340.50","5,260.50","5,372.50","5,324.00","5,906.50","4,253.85","4,12,056","2,18,42,04,245.50","73,452"
Eicher Motor,08-May-25,"5,463.50","5,488.50","5,339.50","5,489.00","5,372.50","5,906.50","4,253.85","6,09,858","3,29,53,92,532.50","58,774"
Eicher Motor,07-May-25,"5,460.50","5,571.00","5,452.50","5,515.00","5,489.00","5,906.50","4,253.85","3,49,955","1,92,70,04,526.00","39,958"
Eicher Motor,06-May-25,"5,460.50","5,597.00","5,440.50","5,460.50","5,515.00","5,906.50","4,253.85","5,14,699","2,85,26,46,553.00","51,260"
Eicher Motor,05-May-25,"5,469.50","5,480.00","5,411.00","5,437.50","5,460.50","5,906.50","4,253.85","3,20,466","1,74,67,13,176.00","36,689"
Eicher Motor,02-May-25,"5,560.00","5,560.00","5,376.00","5,567.00","5,437.50","5,906.50","4,253.85","6,95,557","3,78,13,88,630.50","72,873"
Eicher Motor,30-Apr-25,"5,605.00","5,605.00","5,505.50","5,579.00","5,567.00","5,906.50","4,253.85","5,09,786","2,83,38,53,646.00","53,509"
Eicher Motor,29-Apr-25,"5,626.50","5,691.50","5,508.00","5,622.00","5,579.00","5,906.50","4,253.85","3,09,552","1,72,42,07,968.00","48,124"
Eicher Motor,28-Apr-25,"5,580.50","5,658.00","5,550.50","5,575.50","5,622.00","5,906.50","4,253.85","4,03,569","2,26,72,50,051.00","58,261"
Eicher Motor,25-Apr-25,"5,662.50","5,668.00","5,517.50","5,650.50","5,575.50","5,906.50","4,253.85","4,57,510","2,55,32,58,451.00","45,892"
Eicher Motor,24-Apr-25,"5,736.00","5,774.50","5,620.00","5,740.00","5,650.50","5,906.50","4,253.85","5,03,663","2,85,99,43,645.50","59,332"
Eicher Motor,23-Apr-25,"5,789.00","5,816.50","5,605.50","5,784.00","5,740.00","5,906.50","4,253.85","5,82,611","3,32,82,02,930.00","71,511"
Eicher Motor,22-Apr-25,"5,811.00","5,906.50","5,766.50","5,810.50","5,784.00","5,906.50","4,253.85","4,59,537","2,67,92,13,179.50","52,379"
Eicher Motor,21-Apr-25,"5,695.50","5,857.50","5,643.50","5,678.50","5,810.50","5,857.50","4,253.85","5,51,547","3,19,03,60,229.50","46,644"
Eicher Motor,17-Apr-25,"5,615.50","5,715.50","5,576.00","5,615.50","5,678.50","5,715.50","4,193.75","5,64,357","3,19,57,03,020.00","79,735"
Eicher Motor,16-Apr-25,"5,549.00","5,630.00","5,539.00","5,529.00","5,615.50","5,630.00","4,193.75","7,34,279","4,11,15,33,746.00","65,271"
Eicher Motor,15-Apr-25,"5,464.00","5,557.00","5,399.00","5,350.90","5,529.00","5,575.50","4,193.75","5,42,322","2,98,11,95,788.50","63,928"
Eicher Motor,11-Apr-25,"5,290.00","5,409.00","5,290.00","5,258.30","5,350.90","5,575.50","4,011.60","5,00,528","2,68,25,00,702.50","53,726"
Eicher Motor,09-Apr-25,"5,270.55","5,324.00","5,182.35","5,231.35","5,258.30","5,575.50","4,011.60","4,72,302","2,48,33,77,124.10","61,725"
Eicher Motor,08-Apr-25,"5,165.55","5,269.00","5,109.80","5,065.25","5,231.35","5,575.50","4,011.60","3,55,195","1,84,90,63,541.90","55,452"
Eicher Motor,07-Apr-25,"5,000.00","5,167.40","4,999.95","5,247.90","5,065.25","5,575.50","4,011.60","5,19,173","2,63,54,31,026.15","53,428"
Eicher Motor,04-Apr-25,"5,350.95","5,355.10","5,230.00","5,379.15","5,247.90","5,575.50","3,886.10","2,61,887","1,38,38,37,506.95","39,560"
Eicher Motor,03-Apr-25,"5,265.00","5,408.30","5,265.00","5,355.50","5,379.15","5,575.50","3,886.10","2,24,286","1,20,59,13,794.90","29,951"
Eicher Motor,02-Apr-25,"5,361.70","5,393.95","5,311.25","5,307.20","5,355.50","5,575.50","3,886.10","3,65,908","1,95,64,39,645.00","48,174"
Eicher Motor,01-Apr-25,"5,365.55","5,525.00","5,266.10","5,347.70","5,307.20","5,575.50","3,886.10","5,62,006","3,00,97,10,486.45","75,797"
Eicher Motor,28-Mar-25,"5,363.00","5,408.35","5,322.45","5,345.75","5,347.70","5,575.50","3,886.10","2,86,609","1,53,58,10,547.55","44,226"
Eicher Motor,27-Mar-25,"5,329.45","5,405.00","5,300.00","5,403.30","5,345.75","5,575.50","3,886.10","6,03,145","3,22,97,64,426.70","70,233"
Eicher Motor,26-Mar-25,"5,433.90","5,495.00","5,390.00","5,431.25","5,403.30","5,575.50","3,886.10","3,84,678","2,09,22,87,790.45","57,741"
Eicher Motor,25-Mar-25,"5,460.00","5,499.85","5,401.20","5,424.20","5,431.25","5,575.50","3,886.10","3,24,007","1,76,47,97,359.05","56,087"
Eicher Motor,24-Mar-25,"5,325.50","5,456.00","5,312.90","5,305.95","5,424.20","5,575.50","3,886.10","3,16,612","1,70,87,33,454.55","41,935"
Eicher Motor,21-Mar-25,"5,249.15","5,327.95","5,230.35","5,229.35","5,305.95","5,575.50","3,672.00","4,14,691","2,19,52,92,214.05","37,927"
Eicher Motor,20-Mar-25,"5,129.00","5,258.95","5,113.30","5,100.90","5,229.35","5,575.50","3,672.00","4,91,655","2,56,50,42,227.50","59,222"
Eicher Motor,19-Mar-25,"5,131.00","5,139.60","5,054.60","5,127.40","5,100.90","5,575.50","3,672.00","4,17,978","2,12,97,66,250.95","46,552"
Eicher Motor,18-Mar-25,"5,066.20","5,145.00","5,065.70","5,050.25","5,127.40","5,575.50","3,672.00","3,28,246","1,67,75,30,597.10","45,966"
Eicher Motor,17-Mar-25,"4,935.00","5,076.95","4,935.00","5,015.25","5,050.25","5,575.50","3,672.00","2,87,729","1,45,04,81,743.10","46,074"
Eicher Motor,13-Mar-25,"5,030.50","5,047.50","4,965.05","5,017.45","5,015.25","5,575.50","3,672.00","2,65,867","1,33,28,00,406.45","36,902"
Eicher Motor,12-Mar-25,"4,985.00","5,039.90","4,960.50","4,985.55","5,017.45","5,575.50","3,672.00","2,35,018","1,17,57,18,163.25","32,220"
Eicher Motor,11-Mar-25,"4,950.00","5,010.00","4,912.05","4,990.55","4,985.55","5,575.50","3,672.00","2,28,128","1,13,47,23,076.30","37,829"
Eicher Motor,10-Mar-25,"5,123.00","5,130.00","4,970.65","5,100.70","4,990.55","5,575.50","3,672.00","3,16,750","1,59,45,70,036.00","45,702"
Eicher Motor,07-Mar-25,"5,094.40","5,131.40","5,073.00","5,094.40","5,100.70","5,575.50","3,672.00","5,90,548","3,01,63,62,905.80","41,109"
Eicher Motor,06-Mar-25,"4,995.60","5,107.10","4,995.60","4,988.30","5,094.40","5,575.50","3,672.00","6,48,307","3,27,80,72,679.90","88,275"
Eicher Motor,05-Mar-25,"4,808.00","5,004.00","4,780.90","4,815.10","4,988.30","5,575.50","3,672.00","5,51,830","2,73,46,58,528.90","87,549"
Eicher Motor,04-Mar-25,"4,887.00","4,887.00","4,788.30","4,906.60","4,815.10","5,575.50","3,672.00","6,38,281","3,08,55,20,938.20","1,04,850"
Eicher Motor,03-Mar-25,"4,827.00","4,928.00","4,827.00","4,773.60","4,906.60","5,575.50","3,672.00","5,03,560","2,46,26,19,572.20","74,867"
Eicher Motor,28-Feb-25,"4,910.05","4,931.95","4,755.00","4,935.50","4,773.60","5,575.50","3,672.00","10,76,243","5,19,53,51,944.95","1,07,333"
Eicher Motor,27-Feb-25,"4,960.50","5,000.00","4,889.85","4,989.80","4,935.50","5,575.50","3,672.00","5,61,804","2,76,94,05,957.85","48,780"
Eicher Motor,25-Feb-25,"5,028.00","5,075.00","4,978.05","5,010.80","4,989.80","5,575.50","3,672.00","4,02,917","2,02,23,04,893.35","48,763"
Eicher Motor,24-Feb-25,"4,936.00","5,049.90","4,915.55","4,962.45","5,010.80","5,575.50","3,672.00","4,10,180","2,05,49,48,590.25","70,080"
Eicher Motor,21-Feb-25,"4,888.00","4,982.90","4,855.00","4,888.40","4,962.45","5,575.50","3,672.00","3,24,027","1,60,26,87,359.40","46,244"
Eicher Motor,20-Feb-25,"4,780.00","4,899.00","4,777.00","4,810.60","4,888.40","5,575.50","3,672.00","2,77,284","1,34,87,85,755.45","49,187"
Eicher Motor,19-Feb-25,"4,700.00","4,821.00","4,677.05","4,719.40","4,810.60","5,575.50","3,672.00","2,75,722","1,31,57,67,936.40","46,433"
Eicher Motor,18-Feb-25,"4,769.00","4,772.50","4,684.45","4,745.20","4,719.40","5,575.50","3,672.00","2,54,026","1,19,75,50,049.80","38,433"
Eicher Motor,17-Feb-25,"4,700.00","4,755.00","4,646.00","4,703.35","4,745.20","5,575.50","3,672.00","2,32,211","1,09,45,90,597.20","49,018"
Eicher Motor,14-Feb-25,"4,831.10","4,850.00","4,686.05","4,820.40","4,703.35","5,575.50","3,672.00","4,76,473","2,25,01,59,393.80","66,577"
Eicher Motor,13-Feb-25,"4,850.65","4,907.05","4,790.00","4,849.45","4,820.40","5,575.50","3,672.00","5,71,526","2,77,35,72,865.35","1,03,530"
Eicher Motor,12-Feb-25,"4,950.00","5,000.00","4,834.40","4,972.35","4,849.45","5,575.50","3,672.00","8,13,864","4,00,58,17,111.00","1,13,955"
Eicher Motor,11-Feb-25,"5,138.85","5,139.50","4,954.95","5,335.35","4,972.35","5,575.50","3,672.00","22,72,410","11,41,69,17,833.35","1,91,586"
Eicher Motor,10-Feb-25,"5,400.00","5,444.90","5,307.40","5,372.55","5,335.35","5,575.50","3,672.00","6,31,815","3,38,88,91,373.95","83,029"
Eicher Motor,07-Feb-25,"5,368.65","5,399.00","5,320.05","5,342.00","5,372.55","5,575.50","3,672.00","6,04,384","3,23,31,98,487.95","82,257"
Eicher Motor,06-Feb-25,"5,428.10","5,445.05","5,330.90","5,417.20","5,342.00","5,575.50","3,672.00","3,61,000","1,93,72,56,939.80","69,431"
Eicher Motor,05-Feb-25,"5,450.00","5,470.00","5,351.00","5,450.10","5,417.20","5,575.50","3,672.00","4,42,234","2,39,21,76,949.25","56,295"
Eicher Motor,04-Feb-25,"5,536.55","5,554.15","5,442.00","5,485.25","5,450.10","5,575.50","3,672.00","5,91,631","3,24,68,83,756.10","75,856"
Eicher Motor,03-Feb-25,"5,575.00","5,575.50","5,406.90","5,390.15","5,485.25","5,575.50","3,672.00","13,30,533","7,30,14,43,114.00","1,29,014"
Eicher Motor,01-Feb-25,"5,214.80","5,423.05","5,130.10","5,194.30","5,390.15","5,423.05","3,590.05","6,09,534","3,23,53,36,405.20","73,765"
Eicher Motor,31-Jan-25,"5,165.00","5,244.00","5,145.00","5,164.35","5,194.30","5,385.70","3,590.05","3,94,118","2,04,75,53,046.80","46,769"
Eicher Motor,30-Jan-25,"5,182.90","5,268.00","5,140.05","5,182.90","5,164.35","5,385.70","3,590.05","4,80,830","2,49,81,08,254.25","66,946"
Eicher Motor,29-Jan-25,"5,080.55","5,235.00","5,080.55","5,105.40","5,182.90","5,385.70","3,590.05","3,57,310","1,85,38,43,892.05","60,599"
Eicher Motor,28-Jan-25,"5,160.00","5,194.00","5,090.00","5,144.50","5,105.40","5,385.70","3,590.05","6,03,950","3,11,19,87,659.50","75,657"
Eicher Motor,27-Jan-25,"5,190.00","5,208.00","5,115.60","5,206.30","5,144.50","5,385.70","3,590.05","4,18,597","2,15,57,51,182.35","68,398"
Eicher Motor,24-Jan-25,"5,134.00","5,224.50","5,115.05","5,116.20","5,206.30","5,385.70","3,562.45","7,30,641","3,78,66,66,191.75","77,961"
Eicher Motor,23-Jan-25,"4,996.60","5,158.00","4,977.80","5,009.70","5,116.20","5,385.70","3,562.45","4,42,186","2,25,18,44,469.45","73,775"
Eicher Motor,22-Jan-25,"4,980.00","5,025.00","4,953.20","4,969.95","5,009.70","5,385.70","3,562.45","4,94,734","2,46,99,68,685.15","64,810"
Eicher Motor,21-Jan-25,"5,032.35","5,080.00","4,960.00","5,016.75","4,969.95","5,385.70","3,562.45","4,16,551","2,08,73,88,107.50","46,004"
Eicher Motor,20-Jan-25,"5,012.35","5,038.45","4,930.00","5,012.30","5,016.75","5,385.70","3,562.45","2,55,315","1,27,62,91,431.35","34,026"
Eicher Motor,17-Jan-25,"5,005.00","5,075.40","4,998.05","5,047.80","5,012.30","5,385.70","3,562.45","1,97,564","99,33,41,437.65","25,283"
Eicher Motor,16-Jan-25,"5,112.05","5,134.10","5,034.90","5,081.90","5,047.80","5,385.70","3,562.45","4,35,315","2,20,94,80,527.55","50,913"
Eicher Motor,15-Jan-25,"5,037.90","5,093.40","5,004.20","5,029.55","5,081.90","5,385.70","3,562.45","4,97,259","2,51,64,85,152.45","45,744"
Eicher Motor,14-Jan-25,"4,950.05","5,041.35","4,950.05","4,939.10","5,029.55","5,385.70","3,562.45","4,48,429","2,24,50,23,617.65","38,762"
Eicher Motor,13-Jan-25,"5,010.00","5,024.20","4,925.60","5,058.45","4,939.10","5,385.70","3,562.45","2,13,093","1,05,66,93,933.55","42,628"
Eicher Motor,10-Jan-25,"5,150.00","5,162.70","5,040.00","5,139.90","5,058.45","5,385.70","3,562.45","3,16,803","1,60,80,04,360.85","52,887"
Eicher Motor,09-Jan-25,"5,186.30","5,195.85","5,105.00","5,163.20","5,139.90","5,385.70","3,562.45","2,39,408","1,23,07,56,888.55","53,390"
Eicher Motor,08-Jan-25,"5,212.20","5,237.85","5,134.30","5,177.30","5,163.20","5,385.70","3,562.45","3,43,162","1,77,46,58,603.50","69,284"
Eicher Motor,07-Jan-25,"5,250.10","5,292.00","5,166.50","5,250.10","5,177.30","5,385.70","3,562.45","4,39,721","2,28,90,22,759.00","73,865"
Eicher Motor,06-Jan-25,"5,310.75","5,350.00","5,188.45","5,310.75","5,250.10","5,385.70","3,562.45","4,19,050","2,20,29,58,391.65","54,279"
Eicher Motor,03-Jan-25,"5,325.00","5,385.70","5,270.75","5,308.10","5,310.75","5,385.70","3,562.45","8,36,689","4,45,59,22,961.50","79,634"
Eicher Motor,02-Jan-25,"4,885.00","5,330.00","4,867.25","4,885.30","5,308.10","5,330.00","3,562.45","28,63,478","14,87,43,73,119.00","2,36,386"
Eicher Motor,01-Jan-25,"4,829.00","4,906.45","4,742.45","4,821.90","4,885.30","5,105.00","3,562.45","2,90,234","1,40,35,47,368.70","39,120"
