Name,Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,close ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
Asian Paint,24-Mar-25,"2,302.40","2,330.25","2,302.10","2,300.40","2,322.50","3,394.90","2,124.75","11,00,353","2,54,77,88,335.30","58,769"
Asian Paint,21-Mar-25,"2,291.65","2,314.50","2,277.85","2,287.20","2,300.40","3,394.90","2,124.75","16,24,115","3,73,90,93,016.95","72,528"
Asian Paint,20-Mar-25,"2,290.00","2,307.00","2,268.75","2,280.70","2,287.20","3,394.90","2,124.75","11,66,849","2,67,12,31,103.95","66,693"
Asian Paint,19-Mar-25,"2,274.00","2,287.95","2,267.85","2,273.95","2,280.70","3,394.90","2,124.75","6,63,342","1,51,20,03,146.95","37,919"
Asian Paint,18-Mar-25,"2,230.65","2,290.00","2,222.75","2,219.55","2,273.95","3,394.90","2,124.75","8,16,364","1,84,66,73,569.20","59,044"
Asian Paint,17-Mar-25,"2,205.00","2,239.25","2,196.05","2,231.30","2,219.55","3,394.90","2,124.75","8,38,016","1,85,30,94,353.45","46,143"
Asian Paint,13-Mar-25,"2,255.25","2,257.20","2,222.50","2,251.30","2,231.30","3,394.90","2,124.75","7,47,500","1,67,39,95,004.85","56,228"
Asian Paint,12-Mar-25,"2,287.40","2,295.95","2,247.00","2,287.40","2,251.30","3,394.90","2,124.75","7,49,232","1,69,43,79,970.00","43,263"
Asian Paint,11-Mar-25,"2,274.00","2,290.90","2,257.90","2,278.60","2,287.40","3,394.90","2,124.75","6,01,228","1,37,18,17,056.15","45,071"
Asian Paint,10-Mar-25,"2,270.00","2,293.00","2,261.85","2,270.00","2,278.60","3,394.90","2,124.75","10,72,395","2,44,64,83,758.80","67,199"
Asian Paint,07-Mar-25,"2,267.70","2,277.95","2,248.00","2,267.70","2,270.00","3,394.90","2,124.75","9,21,429","2,08,69,15,604.70","53,822"
Asian Paint,06-Mar-25,"2,189.85","2,275.00","2,183.10","2,164.15","2,267.70","3,394.90","2,124.75","19,85,096","4,45,70,70,034.45","1,29,082"
Asian Paint,05-Mar-25,"2,132.00","2,182.80","2,124.75","2,132.10","2,164.15","3,394.90","2,124.75","15,35,212","3,31,30,36,251.60","82,283"
Asian Paint,04-Mar-25,"2,154.05","2,159.85","2,124.75","2,166.40","2,132.10","3,394.90","2,124.75","21,81,015","4,66,94,65,647.15","1,00,470"
Asian Paint,03-Mar-25,"2,179.75","2,193.35","2,129.00","2,179.75","2,166.40","3,394.90","2,129.00","9,59,075","2,06,74,30,347.00","74,350"
Asian Paint,28-Feb-25,"2,210.00","2,211.35","2,175.80","2,213.65","2,179.75","3,394.90","2,175.80","17,01,193","3,71,90,03,064.95","99,936"
Asian Paint,27-Feb-25,"2,214.00","2,228.40","2,198.00","2,224.75","2,213.65","3,394.90","2,185.70","10,27,196","2,27,29,65,793.50","95,543"
Asian Paint,25-Feb-25,"2,246.20","2,257.10","2,217.70","2,246.20","2,224.75","3,394.90","2,185.70","9,47,724","2,12,26,52,414.65","75,396"
Asian Paint,24-Feb-25,"2,245.90","2,259.00","2,241.00","2,257.60","2,246.20","3,394.90","2,185.70","7,65,060","1,72,10,98,413.60","73,952"
Asian Paint,21-Feb-25,"2,249.05","2,265.80","2,237.00","2,249.05","2,257.60","3,394.90","2,185.70","7,55,633","1,70,08,51,811.35","45,219"
Asian Paint,20-Feb-25,"2,239.10","2,257.10","2,231.05","2,239.10","2,249.05","3,394.90","2,185.70","6,37,444","1,43,33,27,262.80","51,610"
Asian Paint,19-Feb-25,"2,237.60","2,249.80","2,226.10","2,237.60","2,239.10","3,394.90","2,185.70","6,45,236","1,44,45,75,842.95","55,477"
Asian Paint,18-Feb-25,"2,248.00","2,251.95","2,218.75","2,250.85","2,237.60","3,394.90","2,185.70","7,35,853","1,64,24,44,694.15","64,195"
Asian Paint,17-Feb-25,"2,231.30","2,260.00","2,226.05","2,231.30","2,250.85","3,394.90","2,185.70","9,23,979","2,07,70,33,206.25","59,539"
Asian Paint,14-Feb-25,"2,236.40","2,250.55","2,203.00","2,236.40","2,231.30","3,394.90","2,185.70","13,80,052","3,06,85,08,976.40","96,135"
Asian Paint,13-Feb-25,"2,228.25","2,249.95","2,220.00","2,228.25","2,236.40","3,394.90","2,185.70","9,21,923","2,06,21,08,958.45","85,854"
Asian Paint,12-Feb-25,"2,241.85","2,247.95","2,185.70","2,240.85","2,228.25","3,394.90","2,185.70","11,81,718","2,61,93,71,809.05","1,00,126"
Asian Paint,11-Feb-25,"2,279.00","2,282.90","2,226.00","2,270.15","2,240.85","3,394.90","2,207.80","16,07,952","3,61,07,19,513.20","1,09,879"
Asian Paint,10-Feb-25,"2,271.05","2,278.00","2,254.00","2,271.00","2,270.15","3,394.90","2,207.80","11,81,565","2,67,87,29,501.15","84,314"
Asian Paint,07-Feb-25,"2,266.00","2,276.30","2,243.20","2,263.40","2,271.00","3,394.90","2,207.80","13,36,756","3,02,15,27,893.60","82,789"
Asian Paint,06-Feb-25,"2,287.20","2,298.90","2,260.25","2,275.20","2,263.40","3,394.90","2,207.80","12,85,982","2,92,50,06,807.85","87,116"
Asian Paint,05-Feb-25,"2,269.00","2,295.55","2,237.25","2,354.35","2,275.20","3,394.90","2,207.80","34,74,657","7,87,98,37,292.45","1,66,103"
Asian Paint,04-Feb-25,"2,304.65","2,418.60","2,263.75","2,292.25","2,354.35","3,394.90","2,207.80","53,73,740","12,60,11,80,853.70","2,55,010"
Asian Paint,03-Feb-25,"2,351.15","2,364.45","2,277.70","2,351.15","2,292.25","3,394.90","2,207.80","10,70,392","2,47,24,81,932.90","91,492"
Asian Paint,01-Feb-25,"2,312.00","2,389.00","2,285.30","2,300.80","2,351.15","3,394.90","2,207.80","13,18,652","3,09,36,74,162.85","70,668"
Asian Paint,31-Jan-25,"2,255.00","2,305.00","2,234.85","2,249.85","2,300.80","3,394.90","2,207.80","12,92,925","2,94,82,69,208.70","77,356"
Asian Paint,30-Jan-25,"2,223.15","2,259.25","2,215.00","2,223.15","2,249.85","3,394.90","2,207.80","11,55,749","2,59,30,55,630.55","64,226"
Asian Paint,29-Jan-25,"2,241.80","2,246.80","2,212.05","2,241.80","2,223.15","3,394.90","2,207.80","12,81,122","2,85,05,87,861.10","75,757"
Asian Paint,28-Jan-25,"2,260.00","2,267.05","2,234.10","2,251.50","2,241.80","3,394.90","2,207.80","8,97,503","2,02,09,30,748.45","72,849"
Asian Paint,27-Jan-25,"2,255.30","2,277.75","2,246.20","2,262.40","2,251.50","3,394.90","2,207.80","10,97,947","2,48,42,15,160.45","76,944"
Asian Paint,24-Jan-25,"2,283.00","2,296.55","2,255.05","2,276.35","2,262.40","3,394.90","2,207.80","5,43,217","1,23,51,87,855.45","49,773"
Asian Paint,23-Jan-25,"2,262.10","2,301.80","2,246.20","2,262.10","2,276.35","3,394.90","2,207.80","11,42,498","2,60,59,52,417.25","74,388"
Asian Paint,22-Jan-25,"2,270.00","2,270.00","2,244.90","2,260.35","2,262.10","3,394.90","2,207.80","8,35,523","1,88,60,55,484.70","64,392"
Asian Paint,21-Jan-25,"2,280.55","2,315.00","2,255.00","2,280.55","2,260.35","3,394.90","2,207.80","14,10,331","3,22,13,18,199.95","98,781"
Asian Paint,20-Jan-25,"2,272.25","2,286.90","2,251.00","2,261.00","2,280.55","3,394.90","2,207.80","5,55,730","1,26,44,78,025.35","56,946"
Asian Paint,17-Jan-25,"2,225.65","2,269.05","2,212.50","2,215.60","2,261.00","3,394.90","2,207.80","8,78,871","1,97,75,15,476.85","59,699"
Asian Paint,16-Jan-25,"2,239.00","2,239.85","2,207.80","2,229.70","2,215.60","3,394.90","2,207.80","19,36,132","4,29,26,58,861.25","1,06,569"
Asian Paint,15-Jan-25,"2,249.00","2,253.75","2,220.00","2,239.95","2,229.70","3,394.90","2,220.00","13,08,999","2,91,69,62,123.95","94,121"
Asian Paint,14-Jan-25,"2,269.00","2,286.35","2,237.00","2,252.65","2,239.95","3,394.90","2,237.00","13,17,678","2,96,72,15,703.55","87,016"
Asian Paint,13-Jan-25,"2,291.75","2,301.90","2,246.40","2,320.75","2,252.65","3,394.90","2,246.40","11,81,928","2,68,54,67,190.40","96,556"
Asian Paint,10-Jan-25,"2,335.60","2,348.90","2,316.00","2,350.20","2,320.75","3,394.90","2,256.50","12,14,382","2,82,84,28,867.50","61,912"
Asian Paint,09-Jan-25,"2,341.90","2,361.40","2,321.30","2,334.35","2,350.20","3,394.90","2,256.50","13,62,314","3,19,79,47,715.20","1,09,001"
Asian Paint,08-Jan-25,"2,287.05","2,338.00","2,272.70","2,292.60","2,334.35","3,394.90","2,256.50","14,39,655","3,32,32,61,023.35","80,037"
Asian Paint,07-Jan-25,"2,272.00","2,316.00","2,272.00","2,267.15","2,292.60","3,394.90","2,256.50","7,40,798","1,70,08,79,585.50","60,009"
Asian Paint,06-Jan-25,"2,335.95","2,340.00","2,256.70","2,335.95","2,267.15","3,394.90","2,256.50","11,91,044","2,71,87,12,345.65","1,04,012"
Asian Paint,03-Jan-25,"2,344.00","2,348.95","2,322.15","2,343.25","2,335.95","3,411.80","2,256.50","13,55,358","3,16,82,78,875.65","89,891"
Asian Paint,02-Jan-25,"2,314.00","2,347.95","2,294.00","2,304.65","2,343.25","3,411.80","2,256.50","13,42,922","3,12,56,38,365.70","84,907"
Asian Paint,01-Jan-25,"2,280.00","2,323.20","2,280.00","2,281.35","2,304.65","3,411.80","2,256.50","10,67,329","2,46,57,06,808.35","67,605"
Asian Paint,31-Dec-24,"2,280.00","2,297.65","2,273.00","2,288.25","2,281.35","3,411.80","2,256.50","6,85,486","1,56,58,57,129.30","55,912"
Asian Paint,30-Dec-24,"2,280.25","2,298.80","2,256.80","2,271.40","2,288.25","3,411.80","2,256.50","10,76,978","2,45,28,39,310.70","66,326"
