Name,Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,close ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
HDFC Bank,10-Jun-25,"1,982.80","1,982.80","1,961.10","1,978.90","1,965.30","1,996.30","1,552.20","77,66,563","15,28,41,54,944.50","2,81,306"
HDFC Bank,09-Jun-25,"1,995.00","1,995.00","1,975.90","1,978.70","1,978.90","1,996.30","1,552.20","66,01,294","13,08,47,80,209.80","2,03,285"
HDFC Bank,06-Jun-25,"1,944.00","1,996.30","1,942.70","1,949.60","1,978.70","1,996.30","1,454.00","1,50,63,504","29,76,59,91,590.30","3,54,572"
HDFC Bank,05-Jun-25,"1,948.00","1,958.90","1,940.20","1,941.20","1,949.60","1,978.90","1,454.00","1,11,27,709","21,70,06,98,216.20","2,16,860"
HDFC Bank,04-Jun-25,"1,921.00","1,943.30","1,920.90","1,924.60","1,941.20","1,978.90","1,454.00","64,80,771","12,54,36,93,178.60","2,05,372"
HDFC Bank,03-Jun-25,"1,938.00","1,952.00","1,920.00","1,932.10","1,924.60","1,978.90","1,454.00","1,21,88,792","23,57,13,32,796.70","2,02,204"
HDFC Bank,02-Jun-25,"1,930.10","1,936.00","1,908.00","1,944.90","1,932.10","1,978.90","1,454.00","73,34,411","14,11,61,52,681.30","2,02,297"
HDFC Bank,30-May-25,"1,931.90","1,948.80","1,925.40","1,927.50","1,944.90","1,978.90","1,454.00","1,43,74,039","27,87,63,95,261.10","1,52,055"
HDFC Bank,29-May-25,"1,928.00","1,940.80","1,907.30","1,923.50","1,927.50","1,978.90","1,454.00","1,44,58,897","27,77,95,60,938.60","2,15,462"
HDFC Bank,28-May-25,"1,920.20","1,934.50","1,917.70","1,926.30","1,923.50","1,978.90","1,454.00","90,78,797","17,45,78,06,722.10","1,79,687"
HDFC Bank,27-May-25,"1,931.60","1,948.00","1,916.30","1,940.20","1,926.30","1,978.90","1,454.00","1,30,81,074","25,20,87,51,300.70","2,02,672"
HDFC Bank,26-May-25,"1,935.00","1,949.90","1,926.90","1,933.60","1,940.20","1,978.90","1,454.00","54,01,430","10,47,59,11,940.90","2,01,842"
HDFC Bank,23-May-25,"1,920.10","1,937.00","1,914.50","1,919.90","1,933.60","1,978.90","1,448.15","47,83,036","9,23,11,50,800.40","1,16,301"
HDFC Bank,22-May-25,"1,915.20","1,924.20","1,905.20","1,926.80","1,919.90","1,978.90","1,448.15","1,06,53,335","20,39,94,11,133.40","2,55,429"
HDFC Bank,21-May-25,"1,927.00","1,946.90","1,921.10","1,914.90","1,926.80","1,978.90","1,448.15","75,66,020","14,60,55,82,585.70","2,05,548"
HDFC Bank,20-May-25,"1,928.10","1,934.60","1,913.00","1,938.70","1,914.90","1,978.90","1,448.15","1,19,39,545","22,90,66,55,882.10","1,76,524"
HDFC Bank,19-May-25,"1,937.00","1,945.00","1,931.00","1,934.70","1,938.70","1,978.90","1,448.15","51,01,482","9,88,73,38,159.20","1,56,815"
HDFC Bank,16-May-25,"1,933.80","1,943.80","1,928.40","1,933.80","1,934.70","1,978.90","1,430.30","79,34,005","15,34,04,26,257.00","1,75,140"
HDFC Bank,15-May-25,"1,913.50","1,944.80","1,897.00","1,910.60","1,933.80","1,978.90","1,430.30","1,61,20,729","31,00,03,29,957.90","2,24,596"
HDFC Bank,14-May-25,"1,922.10","1,930.20","1,903.00","1,922.60","1,910.60","1,978.90","1,430.30","77,22,654","14,78,70,00,374.50","1,89,542"
HDFC Bank,13-May-25,"1,950.00","1,961.70","1,920.00","1,957.20","1,922.60","1,978.90","1,430.30","1,21,21,051","23,40,09,36,924.40","2,34,495"
HDFC Bank,12-May-25,"1,917.60","1,959.90","1,912.30","1,889.70","1,957.20","1,978.90","1,430.30","93,09,486","18,14,28,65,391.20","2,07,249"
HDFC Bank,09-May-25,"1,910.10","1,919.00","1,886.80","1,928.50","1,889.70","1,978.90","1,426.80","85,94,398","16,28,61,44,558.60","2,92,155"
HDFC Bank,08-May-25,"1,954.80","1,954.80","1,919.10","1,945.60","1,928.50","1,978.90","1,426.80","1,74,01,715","33,65,14,32,174.30","2,80,256"
HDFC Bank,07-May-25,"1,934.00","1,948.70","1,922.40","1,931.70","1,945.60","1,978.90","1,426.80","1,07,10,389","20,77,71,45,511.00","1,78,998"
HDFC Bank,06-May-25,"1,930.00","1,940.10","1,924.30","1,936.80","1,931.70","1,978.90","1,426.80","87,45,078","16,89,44,88,689.10","1,40,830"
HDFC Bank,05-May-25,"1,939.00","1,952.00","1,932.30","1,925.00","1,936.80","1,978.90","1,426.80","75,34,012","14,62,19,40,034.00","1,60,044"
HDFC Bank,02-May-25,"1,929.80","1,941.90","1,920.00","1,925.00","1,925.00","1,978.90","1,426.80","1,14,06,024","22,02,08,20,771.50","2,36,285"
HDFC Bank,30-Apr-25,"1,913.00","1,936.90","1,910.30","1,908.80","1,925.00","1,978.90","1,426.80","1,59,68,435","30,73,94,92,241.20","2,75,126"
HDFC Bank,29-Apr-25,"1,918.80","1,928.80","1,900.20","1,920.20","1,908.80","1,978.90","1,426.80","94,59,154","18,06,24,38,512.30","1,86,299"
HDFC Bank,28-Apr-25,"1,911.20","1,929.70","1,908.40","1,911.20","1,920.20","1,978.90","1,426.80","69,60,246","13,37,87,45,824.70","1,55,527"
HDFC Bank,25-Apr-25,"1,924.80","1,933.00","1,891.80","1,916.80","1,911.20","1,978.90","1,426.80","92,50,439","17,68,10,17,343.80","2,01,781"
HDFC Bank,24-Apr-25,"1,910.00","1,923.90","1,905.10","1,923.90","1,916.80","1,978.90","1,426.80","1,29,65,877","24,85,20,91,752.80","2,27,034"
HDFC Bank,23-Apr-25,"1,978.90","1,978.90","1,920.50","1,961.70","1,923.90","1,978.90","1,426.80","1,52,85,321","29,63,89,23,676.10","2,47,823"
