Name,Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,close ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
Tata Motors,28-May-25,720,722,716.2,716.45,717.95,"1,179.00",535.75,"75,68,961","5,44,21,27,705.70","1,17,049"
Tata Motors,27-May-25,729,729.35,715.2,729,716.45,"1,179.00",535.75,"1,22,23,125","8,79,67,82,486.15","2,13,762"
Tata Motors,26-May-25,722,738,721.2,718.25,729,"1,179.00",535.75,"1,30,17,400","9,52,64,31,160.15","1,74,194"
Tata Motors,23-May-25,718.75,721.8,715,717.45,718.25,"1,179.00",535.75,"79,15,166","5,69,10,49,306.85","1,14,102"
Tata Motors,22-May-25,725,725,710.65,726.8,717.45,"1,179.00",535.75,"1,00,46,820","7,19,92,24,435.35","1,78,556"
Tata Motors,21-May-25,719,729.5,718,718.9,726.8,"1,179.00",535.75,"89,98,596","6,52,71,26,522.45","1,45,016"
Tata Motors,20-May-25,730,737.75,717,729.5,718.9,"1,179.00",535.75,"1,44,72,506","10,51,18,04,020.40","2,23,690"
Tata Motors,19-May-25,732,738.1,728,730.7,729.5,"1,179.00",535.75,"1,04,60,217","7,66,89,71,582.95","1,89,525"
Tata Motors,16-May-25,730,742,725.55,728.1,730.7,"1,179.00",535.75,"2,06,31,512","15,12,60,18,409.45","3,01,374"
Tata Motors,15-May-25,698.75,729.8,696.15,698.95,728.1,"1,179.00",535.75,"2,86,34,074","20,56,18,02,513.75","3,68,702"
Tata Motors,14-May-25,690,708,686,707.7,698.95,"1,179.00",535.75,"3,15,05,402","21,94,45,72,654.50","5,29,955"
Tata Motors,13-May-25,720.8,726,703.25,720.8,707.7,"1,179.00",535.75,"1,61,25,700","11,50,23,45,598.95","2,68,737"
Tata Motors,12-May-25,728,732,711.2,708.5,720.8,"1,179.00",535.75,"2,01,33,616","14,49,83,71,601.20","2,61,307"
Tata Motors,09-May-25,667.5,711,666,682.85,708.5,"1,179.00",535.75,"4,01,83,276","28,18,05,98,035.45","5,23,258"
Tata Motors,08-May-25,700,704.5,677.2,680.3,682.85,"1,179.00",535.75,"2,93,15,465","20,29,46,54,093.00","3,66,175"
Tata Motors,07-May-25,642,682.5,641.15,648.2,680.3,"1,179.00",535.75,"3,03,90,515","20,47,02,18,684.45","3,66,513"
Tata Motors,06-May-25,661.55,663.2,645.5,661.55,648.2,"1,179.00",535.75,"1,27,18,175","8,29,05,42,879.90","2,35,348"
Tata Motors,05-May-25,662.95,666.65,655.85,652,661.55,"1,179.00",535.75,"88,68,484","5,86,14,08,259.15","1,59,988"
Tata Motors,02-May-25,641,661.35,635.55,644.25,652,"1,179.00",535.75,"1,31,41,726","8,57,77,31,081.10","2,44,150"
Tata Motors,30-Apr-25,667,667,641.1,665.6,644.25,"1,179.00",535.75,"1,94,85,917","12,58,02,41,417.75","3,11,644"
Tata Motors,29-Apr-25,671.45,682.9,661.6,668.15,665.6,"1,179.00",535.75,"1,37,54,685","9,23,05,85,639.05","2,24,042"
Tata Motors,28-Apr-25,654.3,669.6,652.55,655.25,668.15,"1,179.00",535.75,"1,02,43,493","6,79,97,52,587.90","1,68,942"
Tata Motors,25-Apr-25,668.35,673,651.5,668.35,655.25,"1,179.00",535.75,"1,32,07,043","8,70,03,24,111.35","2,21,114"
Tata Motors,24-Apr-25,660.1,671,660.1,659.9,668.35,"1,179.00",535.75,"1,51,72,229","10,10,49,77,369.05","1,96,582"
Tata Motors,23-Apr-25,635.95,661.5,633.35,630.85,659.9,"1,179.00",535.75,"2,33,90,570","15,20,43,11,238.95","3,21,330"
Tata Motors,22-Apr-25,630.25,633.95,626.2,630.05,630.85,"1,179.00",535.75,"1,02,92,748","6,49,47,13,243.90","1,90,303"
Tata Motors,21-Apr-25,624.6,635.75,620.2,621.55,630.05,"1,179.00",535.75,"1,27,85,568","8,03,08,83,889.15","2,16,143"
Tata Motors,17-Apr-25,616.05,627,608.25,616.05,621.55,"1,179.00",535.75,"1,43,42,652","8,88,37,11,331.85","2,38,642"
Tata Motors,16-Apr-25,625,625,613.6,622.2,616.05,"1,179.00",535.75,"1,23,18,376","7,59,71,30,469.75","2,39,397"
Tata Motors,15-Apr-25,614,628.3,612.65,595.05,622.2,"1,179.00",535.75,"1,97,22,072","12,27,77,50,909.25","2,70,996"
Tata Motors,11-Apr-25,610,612.8,591,582.9,595.05,"1,179.00",535.75,"2,10,55,814","12,64,77,85,093.45","3,29,700"
Tata Motors,09-Apr-25,588,594.9,581.05,588.85,582.9,"1,179.00",535.75,"1,74,83,412","10,27,12,59,845.30","2,50,692"
Tata Motors,08-Apr-25,591.2,606.6,584.2,579.75,588.85,"1,179.00",535.75,"2,09,87,855","12,41,14,69,508.00","3,48,681"
Tata Motors,07-Apr-25,560.5,582,535.75,613.85,579.75,"1,179.00",535.75,"4,94,63,598","27,85,59,84,564.10","8,35,816"
Tata Motors,04-Apr-25,650,650,610,653.95,613.85,"1,179.00",606.3,"2,66,21,179","16,50,41,36,462.55","5,91,360"
Tata Motors,03-Apr-25,660,669,652.5,671.9,653.95,"1,179.00",606.3,"1,34,73,832","8,88,03,57,349.10","2,95,801"
Tata Motors,02-Apr-25,674.95,675.35,662.1,671.85,671.9,"1,179.00",606.3,"80,25,225","5,37,48,77,123.65","1,34,666"
Tata Motors,01-Apr-25,670.55,681.85,665.75,674.45,671.85,"1,179.00",606.3,"95,94,669","6,46,29,04,983.25","2,05,820"
Tata Motors,28-Mar-25,671.85,684.95,669.3,668.55,674.45,"1,179.00",606.3,"1,60,13,687","10,82,07,26,221.00","2,23,287"
Tata Motors,27-Mar-25,668,676.6,661.1,708.25,668.55,"1,179.00",606.3,"3,42,38,666","22,91,75,66,817.20","6,78,323"
Tata Motors,26-Mar-25,710.3,717.85,707,710.3,708.25,"1,179.00",606.3,"93,63,180","6,66,07,01,025.15","1,62,046"
Tata Motors,25-Mar-25,719,723.05,706.35,713.5,710.3,"1,179.00",606.3,"1,36,17,465","9,72,46,34,714.55","2,76,282"
Tata Motors,24-Mar-25,710,717.5,702.05,702.95,713.5,"1,179.00",606.3,"1,16,71,359","8,29,05,46,939.85","2,34,530"
Tata Motors,21-Mar-25,693,705,688.55,690.05,702.95,"1,179.00",606.3,"1,48,23,483","10,37,49,32,720.55","1,78,336"
Tata Motors,20-Mar-25,685,692.7,679,682.25,690.05,"1,179.00",606.3,"97,12,600","6,67,04,91,465.70","1,66,825"
Tata Motors,19-Mar-25,685.4,685.75,678.55,680.05,682.25,"1,179.00",606.3,"93,38,414","6,36,58,82,253.00","1,81,525"
Tata Motors,18-Mar-25,665,681.7,663.9,661.05,680.05,"1,179.00",606.3,"1,12,36,084","7,58,40,98,238.35","2,01,406"
Tata Motors,17-Mar-25,665.05,666.45,657.45,655.5,661.05,"1,179.00",606.3,"91,74,408","6,07,27,11,007.95","1,80,213"
Tata Motors,13-Mar-25,670.65,671.85,649.6,668.3,655.5,"1,179.00",606.3,"1,40,04,345","9,21,72,99,961.95","2,08,418"
Tata Motors,12-Mar-25,654.5,671.9,652.25,648.05,668.3,"1,179.00",606.3,"1,87,32,785","12,46,99,05,999.05","2,93,574"
Tata Motors,11-Mar-25,640,651.15,638.45,648.15,648.05,"1,179.00",606.3,"95,34,750","6,16,57,16,173.40","1,73,182"
Tata Motors,10-Mar-25,648.3,654.25,643.35,648.3,648.15,"1,179.00",606.3,"1,03,09,166","6,68,81,54,028.35","1,91,705"
Tata Motors,07-Mar-25,640,651.5,635,639.65,648.3,"1,179.00",606.3,"1,01,23,450","6,54,81,99,926.05","1,88,802"
Tata Motors,06-Mar-25,653.25,655.95,635.6,640.8,639.65,"1,179.00",606.3,"1,69,91,501","10,89,68,42,798.80","3,06,481"
Tata Motors,05-Mar-25,619,641.6,618.6,619.2,640.8,"1,179.00",606.3,"1,23,73,061","7,84,88,43,672.85","2,54,485"
Tata Motors,04-Mar-25,613.45,629.15,613,621.15,619.2,"1,179.00",606.3,"1,18,78,225","7,38,17,68,453.30","2,50,241"
Tata Motors,03-Mar-25,620.65,626.85,606.3,620.65,621.15,"1,179.00",606.3,"1,83,62,700","11,34,45,11,958.80","3,51,446"
Tata Motors,28-Feb-25,645,645,618.45,648.55,620.65,"1,179.00",618.45,"2,04,77,619","12,86,20,79,147.25","4,66,703"
Tata Motors,27-Feb-25,662,665,645.65,661.6,648.55,"1,179.00",645.65,"1,22,81,857","8,01,43,42,947.55","2,54,682"
Tata Motors,25-Feb-25,667.75,672.5,660,668.25,661.6,"1,179.00",660,"1,02,51,257","6,82,07,22,158.20","2,40,289"
Tata Motors,24-Feb-25,670,676.6,666,673.2,668.25,"1,179.00",666,"88,61,769","5,94,56,19,520.00","2,30,767"
Tata Motors,21-Feb-25,686,690,671.1,689.8,673.2,"1,179.00",667.05,"1,45,77,524","9,87,75,80,675.15","2,90,871"
Tata Motors,20-Feb-25,680,692.85,675,681,689.8,"1,179.00",667.05,"86,73,335","5,95,84,37,587.35","1,89,589"
Tata Motors,19-Feb-25,681.75,690.95,675.05,682.4,681,"1,179.00",667.05,"99,86,815","6,82,81,00,967.10","2,35,012"
Tata Motors,18-Feb-25,686.6,687.95,672.15,686.6,682.4,"1,179.00",667.05,"78,10,143","5,30,17,26,210.55","1,95,803"
Tata Motors,17-Feb-25,678,690.7,667.05,680.65,686.6,"1,179.00",667.05,"1,03,13,575","7,05,29,14,527.20","2,64,623"
Tata Motors,14-Feb-25,685.95,690.95,669.15,683.85,680.65,"1,179.00",667.05,"99,68,127","6,76,65,24,593.40","2,35,954"
Tata Motors,13-Feb-25,684.35,693.15,679.35,684.35,683.85,"1,179.00",667.05,"84,90,769","5,83,08,29,633.65","2,05,281"
Tata Motors,12-Feb-25,680,687.55,667.05,677.75,684.35,"1,179.00",667.05,"1,23,12,424","8,35,93,68,147.55","3,03,029"
Tata Motors,11-Feb-25,696,697,675.1,696,677.75,"1,179.00",675.1,"1,19,39,990","8,14,59,08,253.10","3,80,683"
Tata Motors,10-Feb-25,709.75,709.9,693.05,706.75,696,"1,179.00",683.2,"1,09,81,963","7,66,27,88,415.90","2,38,395"
Tata Motors,07-Feb-25,711,715.95,703.1,709.65,706.75,"1,179.00",683.2,"1,22,59,132","8,69,81,83,953.95","2,68,831"
Tata Motors,06-Feb-25,723,723.4,708.15,717.05,709.65,"1,179.00",683.2,"1,00,16,927","7,15,15,03,773.75","1,91,132"
Tata Motors,05-Feb-25,711,725.45,710.7,710.55,717.05,"1,179.00",683.2,"1,29,07,325","9,28,41,96,893.55","2,41,395"
Tata Motors,04-Feb-25,696.3,713.35,693.75,687.45,710.55,"1,179.00",683.2,"1,67,92,005","11,86,26,52,772.55","2,92,952"
Tata Motors,03-Feb-25,700,700,686,706.55,687.45,"1,179.00",683.2,"1,78,06,760","12,27,89,28,075.05","4,94,904"
Tata Motors,01-Feb-25,719.5,724.75,700.9,716.1,706.55,"1,179.00",683.2,"1,40,87,493","10,03,02,02,387.80","2,97,568"
Tata Motors,31-Jan-25,706,717,696.45,696.85,716.1,"1,179.00",683.2,"1,91,57,717","13,55,03,96,657.95","3,40,074"
Tata Motors,30-Jan-25,709,710.7,683.2,752.5,696.85,"1,179.00",683.2,"5,93,90,998","41,48,53,71,859.15","10,94,810"
Tata Motors,29-Jan-25,731.5,755,726.55,728.25,752.5,"1,179.00",707.5,"1,24,61,404","9,25,28,84,619.50","2,62,830"
Tata Motors,28-Jan-25,716.5,740.85,707.5,713.05,728.25,"1,179.00",707.5,"1,61,04,653","11,66,95,90,702.95","3,20,748"
Tata Motors,27-Jan-25,732.95,732.95,709.3,734.1,713.05,"1,179.00",709.3,"1,41,23,990","10,14,74,95,359.60","3,35,720"
Tata Motors,24-Jan-25,750.05,754.15,732.2,752.5,734.1,"1,179.00",717.7,"95,13,166","7,04,64,64,980.20","2,11,930"
Tata Motors,23-Jan-25,742.75,759.7,739.8,742.75,752.5,"1,179.00",717.7,"79,16,689","5,95,10,70,317.85","2,02,401"
Tata Motors,22-Jan-25,764.15,765.45,731,760.75,742.75,"1,179.00",717.7,"1,24,18,474","9,22,23,25,023.80","3,57,913"
Tata Motors,21-Jan-25,775,786.65,758.4,774.35,760.75,"1,179.00",717.7,"1,16,57,178","8,98,46,60,555.80","2,85,590"
Tata Motors,20-Jan-25,780,783,767,779.75,774.35,"1,179.00",717.7,"99,56,101","7,70,71,54,628.95","1,79,913"
Tata Motors,17-Jan-25,773.9,785.5,772.25,774.35,779.75,"1,179.00",717.7,"70,07,239","5,46,50,86,692.60","1,46,024"
Tata Motors,16-Jan-25,769.9,781,767.35,763.6,774.35,"1,179.00",717.7,"86,80,163","6,72,77,85,831.25","1,91,171"
Tata Motors,15-Jan-25,771,785,756.05,770.5,763.6,"1,179.00",717.7,"1,05,00,910","8,04,54,21,842.20","2,49,215"
Tata Motors,14-Jan-25,751.5,779,751.5,751,770.5,"1,179.00",717.7,"1,13,77,053","8,78,72,40,473.25","2,77,895"
Tata Motors,13-Jan-25,769,773.55,748.8,774.65,751,"1,179.00",717.7,"1,22,30,175","9,30,61,20,971.50","3,05,264"
Tata Motors,10-Jan-25,780.05,787.95,766.8,780.1,774.65,"1,179.00",717.7,"1,11,44,005","8,67,32,68,253.45","2,74,052"
Tata Motors,09-Jan-25,800,810,769.45,794.95,780.1,"1,179.00",717.7,"1,79,48,464","14,08,69,40,933.35","3,66,805"
Tata Motors,08-Jan-25,792.6,797,781.65,793.25,794.95,"1,179.00",717.7,"1,18,61,066","9,36,86,07,134.30","2,55,679"
Tata Motors,07-Jan-25,776,796.95,772.5,776.25,793.25,"1,179.00",717.7,"1,55,47,971","12,24,56,78,232.50","3,14,304"
Tata Motors,06-Jan-25,797.7,797.7,765.3,790.4,776.25,"1,179.00",717.7,"1,69,48,151","13,27,09,05,837.25","3,58,878"
Tata Motors,03-Jan-25,768,800.6,761.45,765.05,790.4,"1,179.00",717.7,"2,47,73,025","19,49,27,97,930.80","4,57,866"
Tata Motors,02-Jan-25,759.3,767.35,749.35,749.25,765.05,"1,179.00",717.7,"1,52,94,572","11,58,31,98,011.40","3,06,615"
Tata Motors,01-Jan-25,740.45,751.1,736,740.15,749.25,"1,179.00",717.7,"77,92,251","5,80,02,28,118.15","1,70,318"
Tata Motors,31-Dec-24,733.65,743.4,732.75,733.65,740.15,"1,179.00",717.7,"70,92,699","5,23,88,65,078.95","1,76,250"
Tata Motors,30-Dec-24,753.9,754.9,730.7,750.5,733.65,"1,179.00",717.7,"1,74,41,198","12,87,48,56,448.75","2,76,286"
Tata Motors,27-Dec-24,749,766.85,745.7,740.8,750.5,"1,179.00",716.6,"1,58,35,079","11,98,23,00,186.70","3,16,642"
Tata Motors,26-Dec-24,736.1,747.8,735.55,736.1,740.8,"1,179.00",716.6,"93,43,210","6,93,02,28,321.90","2,35,149"
Tata Motors,24-Dec-24,723.5,745.3,722.5,722.2,736.1,"1,179.00",716.6,"1,25,53,555","9,24,43,95,622.15","2,66,530"
Tata Motors,23-Dec-24,733.7,734.4,717.7,724.05,722.2,"1,179.00",716.6,"96,53,868","7,01,20,91,746.00","2,93,999"
Tata Motors,20-Dec-24,744.3,749.55,721.5,744.05,724.05,"1,179.00",696.25,"1,79,62,656","13,16,44,23,074.60","4,14,949"
Tata Motors,19-Dec-24,744.45,755.8,741.4,755.7,744.05,"1,179.00",696.25,"1,71,19,599","12,78,13,07,371.65","3,77,991"
Tata Motors,18-Dec-24,774,774.25,754,779.75,755.7,"1,179.00",696.25,"1,90,85,263","14,52,52,65,872.00","5,08,261"
Tata Motors,17-Dec-24,785.5,796.35,778,784.8,779.75,"1,179.00",696.25,"1,02,70,253","8,07,24,87,554.55","2,29,057"
Tata Motors,16-Dec-24,791.4,793.95,783,790.3,784.8,"1,179.00",696.25,"1,00,15,361","7,87,58,43,805.30","1,99,508"
Tata Motors,13-Dec-24,789,792.5,775,786.35,790.3,"1,179.00",696.25,"1,41,01,869","11,06,86,20,355.75","3,54,253"
Tata Motors,12-Dec-24,799.2,802,785.5,799.1,786.35,"1,179.00",696.25,"1,06,02,758","8,36,65,47,282.55","2,84,424"
Tata Motors,11-Dec-24,802.9,806.95,798.2,799.9,799.1,"1,179.00",696.25,"77,63,357","6,23,03,91,478.45","1,59,000"
Tata Motors,10-Dec-24,804.8,810.45,797.45,798.75,799.9,"1,179.00",696.25,"1,31,13,082","10,53,18,11,972.20","2,34,736"
Tata Motors,09-Dec-24,816.8,820.35,797,816.8,798.75,"1,179.00",696.25,"1,55,73,233","12,57,65,11,030.35","3,08,424"
Tata Motors,06-Dec-24,793,818.85,785.3,792.55,816.8,"1,179.00",696.25,"1,97,16,910","15,82,41,15,624.45","3,47,712"
Tata Motors,05-Dec-24,793,797.5,781,788.1,792.55,"1,179.00",696.25,"1,21,69,428","9,60,83,76,767.00","2,65,144"
Tata Motors,04-Dec-24,805,806,784.05,801.25,788.1,"1,179.00",696.25,"1,23,92,259","9,81,41,07,207.20","3,80,565"
Tata Motors,03-Dec-24,795,806,790,790.05,801.25,"1,179.00",696.25,"98,74,135","7,88,00,14,721.85","2,27,850"
Tata Motors,02-Dec-24,787.3,796.75,785,786.45,790.05,"1,179.00",696.25,"84,25,826","6,65,97,78,913.05","2,17,075"
Tata Motors,29-Nov-24,779.5,789.4,777.05,779.45,786.45,"1,179.00",674.25,"1,03,58,590","8,12,80,34,685.40","2,15,035"
Tata Motors,28-Nov-24,783,792.55,778,783.95,779.45,"1,179.00",674.25,"1,09,39,142","8,58,26,55,140.35","2,72,953"
Tata Motors,27-Nov-24,785.05,791.9,779.1,783,783.95,"1,179.00",674.25,"1,00,14,685","7,86,49,75,782.45","2,00,451"
Tata Motors,26-Nov-24,797.15,801.8,780.15,796.6,783,"1,179.00",674.25,"1,03,10,838","8,13,88,74,098.80","2,27,912"
Tata Motors,25-Nov-24,808.05,810.2,793.65,791,796.6,"1,179.00",674.25,"1,51,94,167","12,15,07,25,002.25","2,63,327"
